,time,ctwl/nm,transmissionDepth/dB,reflection/%,n_ac,n_dc
251,2022-07-12 00:42:40,1545.0223,1.605999999999998,30.9124,0.00013558465960914048,
252,2022-07-12 00:44:09,1544.9267,1.7874999999999979,33.7402,0.00013557627015517684,
253,2022-07-12 00:45:38,1544.8371,1.7469999999999999,33.1194,0.0001355684072359808,
254,2022-07-12 00:47:07,1544.7474,1.1665000000000028,23.5548,0.0001355605355412053,
255,2022-07-12 00:48:36,1544.6646,1.7920000000000016,33.8088,0.00013555326936141255,
256,2022-07-12 00:50:05,1544.5762,0.9484999999999992,19.6196,0.00013554551174917002,
257,2022-07-12 00:51:34,1544.4837,1.718,32.6713,0.00013553739433816965,
258,2022-07-12 00:53:03,1544.406,1.800500000000003,33.9383,0.0001355305757129293,
259,2022-07-12 00:54:31,1544.3333,1.7830000000000013,33.6715,0.000135524195866662,
260,2022-07-12 00:56:00,1544.2662,1.7424999999999997,33.0501,0.00013551830745284443,
261,2022-07-12 00:57:29,1544.1746,1.556000000000001,30.1124,0.0001355102690220592,
262,2022-07-12 00:58:58,1544.1077,1.7500000000000036,33.1656,0.00013550439815940055,
263,2022-07-12 01:00:27,1544.0457,1.0544999999999973,21.5578,0.0001354989573001354,
264,2022-07-12 01:01:56,1543.9782,1.7454999999999998,33.0963,0.00013549303378400002,
265,2022-07-12 01:03:25,1543.9036,1.7504999999999988,33.1733,0.00013548648720172296,
266,2022-07-12 01:04:54,1543.849,1.508499999999998,29.3438,0.00013548169573533787,
267,2022-07-12 01:06:23,1543.7826,1.7905000000000015,33.786,0.00013547586875057652,
268,2022-07-12 01:07:51,1543.7157,1.7809999999999988,33.641,0.00013546999788791787,
269,2022-07-12 01:09:20,1543.6663,1.7390000000000043,32.9961,0.0001354656627516647,
270,2022-07-12 01:10:49,1543.5917,1.6119999999999983,31.0078,0.00013545911616938763,
271,2022-07-12 01:12:18,1543.5443,1.698000000000004,32.3606,0.00013545495654472366,
272,2022-07-12 01:13:47,1543.4827,1.7850000000000001,33.7021,0.0001354495507877764,
273,2022-07-12 01:15:16,1543.4216,0.8719999999999999,18.1912,0.0001354441889087264,
274,2022-07-12 01:16:45,1543.3727,1.7980000000000018,33.9002,0.00013543989765037051,
275,2022-07-12 01:18:14,1543.3048,1.777000000000001,33.5798,0.0001354339390319173,
276,2022-07-12 01:19:43,1543.2647,1.7710000000000008,33.488,0.00013543042002455387,
277,2022-07-12 01:21:11,1543.1996,1.7504999999999988,33.1733,0.00013542470712232552,
278,2022-07-12 01:22:40,1543.1578,1.7515,33.1887,0.00013542103893011127,
279,2022-07-12 01:24:09,1543.0934,1.7665000000000006,33.419,0.00013541538745693912,
280,2022-07-12 01:25:38,1543.057,1.7154999999999987,32.6326,0.00013541219314601574,
281,2022-07-12 01:27:07,1542.9946,1.7324999999999982,32.8958,0.0001354067171844328,
282,2022-07-12 01:28:36,1542.9545,1.7609999999999992,33.3347,0.00013540319817706938,
283,2022-07-12 01:30:05,1542.8987,1.7695000000000007,33.465,0.00013539830140373078,
284,2022-07-12 01:31:34,1542.8641,1.721499999999999,32.7256,0.00013539526505323767,
285,2022-07-12 01:33:03,1542.8028,1.7275000000000027,32.8185,0.00013538988562302877,
286,2022-07-12 01:34:32,1542.7702,1.708000000000002,32.5161,0.00013538702478412484,
287,2022-07-12 01:36:01,1542.7112,1.738500000000002,32.9884,0.0001353818471922435,
288,2022-07-12 01:37:30,1542.6724,1.7494999999999976,33.1579,0.00013537844226741309,
289,2022-07-12 01:38:58,1542.6231,1.4990000000000023,29.1891,0.00013537411590673937,
290,2022-07-12 01:40:27,1542.5817,1.7265000000000015,32.803,0.00013537048281684298,
291,2022-07-12 01:41:56,1542.5342,1.6999999999999993,32.3917,0.00013536631441659957,
292,2022-07-12 01:43:25,1542.484,1.738500000000002,32.9884,0.0001353619090757107,
293,2022-07-12 01:44:54,1542.455,1.1965000000000003,24.0811,0.00013535936415766733,
294,2022-07-12 01:46:23,1542.3985,1.7315000000000005,32.8803,0.00013535440595527254,
295,2022-07-12 01:47:52,1542.3714,1.684000000000001,32.1422,0.0001353520277732389,
296,2022-07-12 01:49:21,1542.3235,1.741500000000002,33.0347,0.0001353478242706776,
297,2022-07-12 01:50:50,1542.2805,1.7459999999999987,33.104,0.0001353440507715099,
298,2022-07-12 01:52:19,1542.2453,1.7089999999999996,32.5317,0.00013534096176754,
