,time,ctwl/nm
540,2022-07-28 23:16:50,1551.576
541,2022-07-28 23:18:02,1551.576
542,2022-07-28 23:19:11,1551.572
543,2022-07-28 23:20:20,1551.572
544,2022-07-28 23:21:28,1551.572
545,2022-07-28 23:22:37,1551.572
546,2022-07-28 23:23:46,1551.576
547,2022-07-28 23:24:54,1551.576
548,2022-07-28 23:26:03,1551.576
549,2022-07-28 23:27:12,1551.576
550,2022-07-28 23:28:25,1551.572
551,2022-07-28 23:29:33,1551.576
552,2022-07-28 23:30:42,1551.576
553,2022-07-28 23:31:51,1551.576
554,2022-07-28 23:33:00,1551.576
555,2022-07-28 23:34:08,1551.576
556,2022-07-28 23:35:17,1551.576
557,2022-07-28 23:36:26,1551.58
558,2022-07-28 23:37:34,1551.58
559,2022-07-28 23:38:43,1551.576
560,2022-07-28 23:39:52,1551.576
561,2022-07-28 23:41:01,1551.576
562,2022-07-28 23:42:09,1551.58
563,2022-07-28 23:43:18,1551.58
564,2022-07-28 23:44:27,1551.58
565,2022-07-28 23:45:36,1551.58
566,2022-07-28 23:46:44,1551.584
567,2022-07-28 23:47:53,1551.584
568,2022-07-28 23:49:02,1551.58
569,2022-07-28 23:50:11,1551.58
570,2022-07-28 23:51:19,1551.584
571,2022-07-28 23:52:28,1551.58
572,2022-07-28 23:53:37,1551.584
573,2022-07-28 23:54:46,1551.584
574,2022-07-28 23:55:54,1551.584
575,2022-07-28 23:57:03,1551.588
576,2022-07-28 23:58:12,1551.588
577,2022-07-28 23:59:21,1551.584
578,2022-07-29 00:00:30,1551.584
579,2022-07-29 00:01:38,1551.588
580,2022-07-29 00:02:47,1551.588
581,2022-07-29 00:03:56,1551.588
582,2022-07-29 00:05:08,1551.588
583,2022-07-29 00:06:17,1551.588
584,2022-07-29 00:07:26,1551.592
585,2022-07-29 00:08:34,1551.588
586,2022-07-29 00:09:43,1551.588
587,2022-07-29 00:10:52,1551.588
588,2022-07-29 00:12:01,1551.588
589,2022-07-29 00:13:10,1551.588
590,2022-07-29 00:14:18,1551.592
591,2022-07-29 00:15:27,1551.592
592,2022-07-29 00:16:36,1551.592
593,2022-07-29 00:17:45,1551.592
594,2022-07-29 00:18:54,1551.588
595,2022-07-29 00:20:05,1551.588
596,2022-07-29 00:21:14,1551.592
597,2022-07-29 00:22:23,1551.588
598,2022-07-29 00:23:31,1551.588
599,2022-07-29 00:24:40,1551.444
600,2022-07-29 00:25:52,1551.196
601,2022-07-29 00:27:01,1550.944
602,2022-07-29 00:28:09,1550.712
603,2022-07-29 00:29:18,1550.496
604,2022-07-29 00:30:30,1550.296
605,2022-07-29 00:31:39,1550.12
606,2022-07-29 00:32:48,1549.96
607,2022-07-29 00:33:57,1549.816
608,2022-07-29 00:35:08,1549.676
609,2022-07-29 00:36:17,1549.552
610,2022-07-29 00:37:26,1549.428
611,2022-07-29 00:38:35,1549.312
612,2022-07-29 00:39:47,1549.2
613,2022-07-29 00:40:55,1549.1
614,2022-07-29 00:42:04,1549.0
615,2022-07-29 00:43:13,1548.908
616,2022-07-29 00:44:22,1548.82
617,2022-07-29 00:45:31,1548.736
618,2022-07-29 00:46:39,1548.648
619,2022-07-29 00:47:48,1548.568
